EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT_000135,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_TMO_136,Timeout waiting for ORD to respond,Timeout,2930,SES_000093,REQ_00000135,2026-09-14 08:35:54
EVT_000136,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_INFRA_137,"WARNING: Infrastructure fault on DLV: node unavailable (degraded, retrying)",Infrastructure,1057,SES_000093,REQ_00000136,2026-09-14 08:32:57
EVT_000137,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_AUTH_138,Authentication rejected between PAY and ORD,Authentication,682,SES_000094,REQ_00000137,2026-09-15 14:45:20
EVT_000138,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_CFG_139,"WARNING: Configuration mismatch on ORD endpoint (degraded, retrying)",Configuration,504,SES_000094,REQ_00000138,2026-09-15 14:49:02
EVT_000139,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTHZ_140,"WARNING: Authorization denied for PAY->ORD request (degraded, retrying)",Authorization,850,SES_000095,REQ_00000139,2026-09-13 12:06:20
EVT_000140,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_INFRA_141,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,596,SES_000096,REQ_00000140,2026-09-10 17:05:27
EVT_000141,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_EXT_142,"WARNING: External service ORD returned an error response (degraded, retrying)",ExternalService,3374,SES_000097,REQ_00000141,2026-09-12 15:26:22
EVT_000142,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_TMO_143,Timeout waiting for MFG to respond,Timeout,4082,SES_000098,REQ_00000142,2026-09-14 11:06:36
EVT_000143,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_CAP_144,Capacity limit reached on PAY: request throttled,Capacity,810,SES_000099,REQ_00000143,2026-09-16 10:14:51
EVT_000144,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_AUTH_145,"WARNING: Authentication rejected between ORD and MFG (degraded, retrying)",Authentication,829,SES_000099,REQ_00000144,2026-09-16 10:16:25
EVT_000145,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_DB_146,Database PAY operation failed: connection pool exhausted,Database,619,SES_000100,REQ_00000145,2026-09-11 17:36:42
EVT_000146,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_CAP_147,"WARNING: Capacity limit reached on ASM: request throttled (degraded, retrying)",Capacity,1165,SES_000101,REQ_00000146,2026-09-13 11:23:19
EVT_000147,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_EXT_148,"WARNING: External service PAY returned an error response (degraded, retrying)",ExternalService,4568,SES_000101,REQ_00000147,2026-09-13 11:25:40
EVT_000148,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_CAP_149,Capacity limit reached on PAY: request throttled,Capacity,709,SES_000102,REQ_00000148,2026-09-12 10:32:07
EVT_000149,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_CFG_150,"WARNING: Configuration mismatch on ORD endpoint (degraded, retrying)",Configuration,4569,SES_000102,REQ_00000149,2026-09-12 10:33:53
EVT_000150,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_EXT_151,External service DLV returned an error response,ExternalService,2417,SES_000103,REQ_00000150,2026-09-12 11:00:31
EVT_000151,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_DB_152,Database DLV operation failed: connection pool exhausted,Database,2645,SES_000104,REQ_00000151,2026-09-15 17:04:25
EVT_000152,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTHZ_153,Authorization denied for ORD->MFG request,Authorization,457,SES_000105,REQ_00000152,2026-09-13 16:26:18
EVT_000153,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_CAP_154,Capacity limit reached on DLV: request throttled,Capacity,4150,SES_000106,REQ_00000153,2026-09-15 19:05:27
EVT_000154,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_VAL_155,Validation failed for payload from PRC,Validation,890,SES_000107,REQ_00000154,2026-09-11 11:10:04
EVT_000155,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_INFRA_156,Infrastructure fault on ORD: node unavailable,Infrastructure,801,SES_000108,REQ_00000155,2026-09-16 15:09:15
EVT_000156,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_CAP_157,Capacity limit reached on PRC: request throttled,Capacity,1273,SES_000109,REQ_00000156,2026-09-11 20:40:31
EVT_000157,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_TMO_158,Timeout waiting for PRC to respond,Timeout,2189,SES_000110,REQ_00000157,2026-09-15 21:20:55
EVT_000158,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_AUTH_159,"WARNING: Authentication rejected between PRC and MFG (degraded, retrying)",Authentication,2795,SES_000110,REQ_00000158,2026-09-15 21:23:57
EVT_000159,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_EXT_160,External service MFG returned an error response,ExternalService,1183,SES_000111,REQ_00000159,2026-09-12 07:55:54
EVT_000160,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_TMO_161,Timeout waiting for ASM to respond,Timeout,2328,SES_000112,REQ_00000160,2026-09-10 12:51:36
EVT_000161,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_DB_162,"WARNING: Database ORD operation failed: connection pool exhausted (degraded, retrying)",Database,856,SES_000113,REQ_00000161,2026-09-16 18:21:45
EVT_000162,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_AUTHZ_163,Authorization denied for MFG->DLV request,Authorization,7006,SES_000114,REQ_00000162,2026-09-14 14:23:23
EVT_000163,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_AUTH_164,Authentication rejected between DLV and ORD,Authentication,977,SES_000114,REQ_00000163,2026-09-14 14:28:10
EVT_000164,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_AUTHZ_165,Authorization denied for MFG->ASM request,Authorization,1065,SES_000115,REQ_00000164,2026-09-14 17:21:05
EVT_000165,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTHZ_166,"WARNING: Authorization denied for PRC->ASM request (degraded, retrying)",Authorization,1425,SES_000116,REQ_00000165,2026-09-11 14:05:19
EVT_000166,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_VAL_167,"WARNING: Validation failed for payload from ORD (degraded, retrying)",Validation,471,SES_000117,REQ_00000166,2026-09-15 23:58:33
EVT_000167,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_INFRA_168,"WARNING: Infrastructure fault on MFG: node unavailable (degraded, retrying)",Infrastructure,1271,SES_000117,REQ_00000167,2026-09-16 00:02:43
EVT_000168,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_VAL_169,"WARNING: Validation failed for payload from MFG (degraded, retrying)",Validation,1452,SES_000117,REQ_00000168,2026-09-15 23:59:26
EVT_000169,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_INFRA_170,Infrastructure fault on MFG: node unavailable,Infrastructure,843,SES_000118,REQ_00000169,2026-09-10 15:56:49
EVT_000170,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CFG_171,Configuration mismatch on ORD endpoint,Configuration,1095,SES_000119,REQ_00000170,2026-09-16 18:46:28
EVT_000171,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_TMO_172,"WARNING: Timeout waiting for PRC to respond (degraded, retrying)",Timeout,3476,SES_000120,REQ_00000171,2026-09-16 12:34:15
EVT_000172,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_VAL_173,Validation failed for payload from ORD,Validation,1227,SES_000121,REQ_00000172,2026-09-14 21:29:49
EVT_000173,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_AUTHZ_174,Authorization denied for PRC->ASM request,Authorization,4083,SES_000121,REQ_00000173,2026-09-14 21:30:17
EVT_000174,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_INFRA_175,"WARNING: Infrastructure fault on PRC: node unavailable (degraded, retrying)",Infrastructure,777,SES_000121,REQ_00000174,2026-09-14 21:30:54
EVT_000175,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_AUTHZ_176,Authorization denied for ORD->PAY request,Authorization,1064,SES_000122,REQ_00000175,2026-09-11 17:05:58
EVT_000176,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_NET_177,Network error contacting PAY: connection reset,Network,1755,SES_000123,REQ_00000176,2026-09-12 10:05:23
EVT_000177,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_TMO_178,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,2013,SES_000124,REQ_00000177,2026-09-11 06:58:53
EVT_000178,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_CFG_179,Configuration mismatch on MFG endpoint,Configuration,5867,SES_000124,REQ_00000178,2026-09-11 06:59:51
EVT_000179,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_TMO_180,"WARNING: Timeout waiting for ASM to respond (degraded, retrying)",Timeout,3191,SES_000124,REQ_00000179,2026-09-11 07:02:49
EVT_000180,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CAP_181,Capacity limit reached on ORD: request throttled,Capacity,653,SES_000125,REQ_00000180,2026-09-11 16:18:27
EVT_000181,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_VAL_182,"WARNING: Validation failed for payload from MFG (degraded, retrying)",Validation,1114,SES_000125,REQ_00000181,2026-09-11 16:22:58
EVT_000182,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_NET_183,Network error contacting PRC: connection reset,Network,1882,SES_000126,REQ_00000182,2026-09-13 06:24:23
EVT_000183,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_AUTHZ_184,Authorization denied for ORD->PAY request,Authorization,970,SES_000127,REQ_00000183,2026-09-16 14:48:21
EVT_000184,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_TMO_185,Timeout waiting for PAY to respond,Timeout,536,SES_000128,REQ_00000184,2026-09-13 21:30:40
EVT_000185,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_TMO_186,"WARNING: Timeout waiting for ORD to respond (degraded, retrying)",Timeout,865,SES_000129,REQ_00000185,2026-09-10 11:19:32
EVT_000186,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_AUTHZ_187,"WARNING: Authorization denied for ORD->DLV request (degraded, retrying)",Authorization,3247,SES_000129,REQ_00000186,2026-09-10 11:21:53
EVT_000187,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_EXT_188,External service MFG returned an error response,ExternalService,995,SES_000129,REQ_00000187,2026-09-10 11:23:19
EVT_000188,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_189,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,1124,SES_000130,REQ_00000188,2026-09-15 13:59:51
EVT_000189,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_TMO_190,Timeout waiting for ORD to respond,Timeout,1395,SES_000131,REQ_00000189,2026-09-14 11:06:05
EVT_000190,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_EXT_191,"WARNING: External service DLV returned an error response (degraded, retrying)",ExternalService,3364,SES_000132,REQ_00000190,2026-09-12 12:46:55
EVT_000191,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_INFRA_192,"WARNING: Infrastructure fault on PRC: node unavailable (degraded, retrying)",Infrastructure,3440,SES_000133,REQ_00000191,2026-09-10 15:25:23
EVT_000192,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_CAP_193,Capacity limit reached on MFG: request throttled,Capacity,648,SES_000134,REQ_00000192,2026-09-10 09:15:49
EVT_000193,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_EXT_194,External service ASM returned an error response,ExternalService,1795,SES_000135,REQ_00000193,2026-09-12 12:48:04
EVT_000194,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_AUTH_195,Authentication rejected between PAY and ORD,Authentication,939,SES_000136,REQ_00000194,2026-09-10 16:31:33
EVT_000195,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_NET_196,"WARNING: Network error contacting MFG: connection reset (degraded, retrying)",Network,1167,SES_000136,REQ_00000195,2026-09-10 16:33:17
EVT_000196,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_AUTHZ_197,Authorization denied for ORD->PAY request,Authorization,854,SES_000136,REQ_00000196,2026-09-10 16:35:22
EVT_000197,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_INFRA_198,"WARNING: Infrastructure fault on DLV: node unavailable (degraded, retrying)",Infrastructure,1402,SES_000137,REQ_00000197,2026-09-14 14:57:19
EVT_000198,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_VAL_199,"WARNING: Validation failed for payload from ORD (degraded, retrying)",Validation,606,SES_000137,REQ_00000198,2026-09-14 15:01:33
EVT_000199,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_TMO_200,Timeout waiting for MFG to respond,Timeout,1279,SES_000138,REQ_00000199,2026-09-14 09:56:05
EVT_000200,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_VAL_201,Validation failed for payload from ORD,Validation,595,SES_000139,REQ_00000200,2026-09-10 09:20:41
EVT_000201,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_DB_202,"WARNING: Database PAY operation failed: connection pool exhausted (degraded, retrying)",Database,1743,SES_000140,REQ_00000201,2026-09-15 14:49:08
EVT_000202,IF_ORD_004,ORD,DLV,ESB,Batch,Failed,ORD_VAL_203,Validation failed for payload from ORD,Validation,6474,SES_000140,REQ_00000202,2026-09-15 14:52:07
EVT_000203,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_VAL_204,Validation failed for payload from ORD,Validation,394,SES_000141,REQ_00000203,2026-09-12 09:35:17
EVT_000204,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_CAP_205,"WARNING: Capacity limit reached on ASM: request throttled (degraded, retrying)",Capacity,499,SES_000142,REQ_00000204,2026-09-14 09:42:39
EVT_000205,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_DB_206,"WARNING: Database DLV operation failed: connection pool exhausted (degraded, retrying)",Database,2319,SES_000142,REQ_00000205,2026-09-14 09:47:33
EVT_000206,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_EXT_207,"WARNING: External service PRC returned an error response (degraded, retrying)",ExternalService,1961,SES_000143,REQ_00000206,2026-09-12 15:19:30
EVT_000207,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_AUTHZ_208,"WARNING: Authorization denied for ORD->PAY request (degraded, retrying)",Authorization,709,SES_000144,REQ_00000207,2026-09-13 13:21:38
EVT_000208,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_NET_209,Network error contacting MFG: connection reset,Network,886,SES_000145,REQ_00000208,2026-09-11 16:32:35
EVT_000209,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_INFRA_210,"WARNING: Infrastructure fault on MFG: node unavailable (degraded, retrying)",Infrastructure,1426,SES_000145,REQ_00000209,2026-09-11 16:36:11
EVT_000210,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_INFRA_211,"WARNING: Infrastructure fault on MFG: node unavailable (degraded, retrying)",Infrastructure,2095,SES_000145,REQ_00000210,2026-09-11 16:35:17
EVT_000211,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_TMO_212,Timeout waiting for MFG to respond,Timeout,1949,SES_000146,REQ_00000211,2026-09-13 18:31:01
EVT_000212,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_AUTH_213,"WARNING: Authentication rejected between DLV and ORD (degraded, retrying)",Authentication,1094,SES_000147,REQ_00000212,2026-09-10 10:38:56
EVT_000213,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_CAP_214,Capacity limit reached on PAY: request throttled,Capacity,769,SES_000148,REQ_00000213,2026-09-12 16:48:25
EVT_000214,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_NET_215,"WARNING: Network error contacting MFG: connection reset (degraded, retrying)",Network,1078,SES_000148,REQ_00000214,2026-09-12 16:49:27
EVT_000215,IF_ORD_004,ORD,DLV,ESB,Batch,Failed,ORD_AUTHZ_216,Authorization denied for ORD->DLV request,Authorization,5774,SES_000148,REQ_00000215,2026-09-12 16:51:20
EVT_000216,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_TMO_217,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,2246,SES_000149,REQ_00000216,2026-09-14 12:02:02
EVT_000217,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_AUTH_218,Authentication rejected between MFG and ASM,Authentication,1490,SES_000149,REQ_00000217,2026-09-14 12:05:25
EVT_000218,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_AUTHZ_219,"WARNING: Authorization denied for ORD->PRC request (degraded, retrying)",Authorization,2924,SES_000150,REQ_00000218,2026-09-14 13:45:36
EVT_000219,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_CAP_220,Capacity limit reached on PRC: request throttled,Capacity,1466,SES_000150,REQ_00000219,2026-09-14 13:47:53
EVT_000220,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_VAL_221,"WARNING: Validation failed for payload from PRC (degraded, retrying)",Validation,1204,SES_000150,REQ_00000220,2026-09-14 13:50:36
EVT_000221,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_NET_222,Network error contacting PAY: connection reset,Network,769,SES_000151,REQ_00000221,2026-09-16 12:52:43
EVT_000222,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_DB_223,"WARNING: Database ASM operation failed: connection pool exhausted (degraded, retrying)",Database,4852,SES_000152,REQ_00000222,2026-09-13 15:26:32
EVT_000223,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_VAL_224,Validation failed for payload from PAY,Validation,2226,SES_000153,REQ_00000223,2026-09-15 13:24:20
EVT_000224,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_CFG_225,Configuration mismatch on ORD endpoint,Configuration,1018,SES_000154,REQ_00000224,2026-09-15 15:51:44
EVT_000225,IF_MFG_002,MFG,PRC,API,REST,Failed,MFG_TMO_226,Timeout waiting for PRC to respond,Timeout,3788,SES_000155,REQ_00000225,2026-09-12 16:45:13
EVT_000226,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_227,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,3232,SES_000156,REQ_00000226,2026-09-12 11:36:43
EVT_000227,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_AUTH_228,Authentication rejected between PAY and ORD,Authentication,917,SES_000157,REQ_00000227,2026-09-12 06:45:05
EVT_000228,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_CAP_229,"WARNING: Capacity limit reached on ORD: request throttled (degraded, retrying)",Capacity,2263,SES_000158,REQ_00000228,2026-09-12 20:44:17
EVT_000229,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_TMO_230,"WARNING: Timeout waiting for PRC to respond (degraded, retrying)",Timeout,2373,SES_000158,REQ_00000229,2026-09-12 20:45:10
EVT_000230,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_TMO_231,"WARNING: Timeout waiting for ORD to respond (degraded, retrying)",Timeout,1205,SES_000159,REQ_00000230,2026-09-10 21:59:10
EVT_000231,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_CFG_232,"WARNING: Configuration mismatch on ASM endpoint (degraded, retrying)",Configuration,1820,SES_000160,REQ_00000231,2026-09-12 10:03:58
EVT_000232,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_EXT_233,External service DLV returned an error response,ExternalService,6291,SES_000161,REQ_00000232,2026-09-11 12:53:11
EVT_000233,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_NET_234,Network error contacting MFG: connection reset,Network,1891,SES_000162,REQ_00000233,2026-09-16 19:56:02
EVT_000234,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_TMO_235,"WARNING: Timeout waiting for DLV to respond (degraded, retrying)",Timeout,3355,SES_000163,REQ_00000234,2026-09-15 14:31:56
EVT_000235,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_AUTHZ_236,"WARNING: Authorization denied for DLV->ORD request (degraded, retrying)",Authorization,1398,SES_000163,REQ_00000235,2026-09-15 14:33:33
EVT_000236,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_EXT_237,"WARNING: External service PAY returned an error response (degraded, retrying)",ExternalService,6513,SES_000163,REQ_00000236,2026-09-15 14:33:36
EVT_000237,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_CFG_238,Configuration mismatch on PAY endpoint,Configuration,1220,SES_000164,REQ_00000237,2026-09-10 12:06:11
EVT_000238,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_AUTHZ_239,Authorization denied for ASM->DLV request,Authorization,2119,SES_000165,REQ_00000238,2026-09-12 20:19:37
EVT_000239,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_AUTH_240,Authentication rejected between DLV and ORD,Authentication,1151,SES_000165,REQ_00000239,2026-09-12 20:20:39
EVT_000240,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_TMO_241,"WARNING: Timeout waiting for PAY to respond (degraded, retrying)",Timeout,6062,SES_000165,REQ_00000240,2026-09-12 20:20:47
EVT_000241,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_CFG_242,"WARNING: Configuration mismatch on ASM endpoint (degraded, retrying)",Configuration,1364,SES_000166,REQ_00000241,2026-09-13 15:58:30
EVT_000242,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_CAP_243,Capacity limit reached on ASM: request throttled,Capacity,768,SES_000167,REQ_00000242,2026-09-16 07:28:33
EVT_000243,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_NET_244,Network error contacting ORD: connection reset,Network,1514,SES_000168,REQ_00000243,2026-09-11 14:09:10
EVT_000244,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_CAP_245,Capacity limit reached on ORD: request throttled,Capacity,366,SES_000169,REQ_00000244,2026-09-14 12:03:29
EVT_000245,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_NET_246,Network error contacting MFG: connection reset,Network,548,SES_000170,REQ_00000245,2026-09-15 03:16:52
EVT_000246,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_EXT_247,"WARNING: External service DLV returned an error response (degraded, retrying)",ExternalService,7064,SES_000170,REQ_00000246,2026-09-15 03:20:55
EVT_000247,IF_ORD_004,ORD,DLV,ESB,Batch,Failed,ORD_EXT_248,External service DLV returned an error response,ExternalService,6568,SES_000171,REQ_00000247,2026-09-15 15:26:23
EVT_000248,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_EXT_249,"WARNING: External service MFG returned an error response (degraded, retrying)",ExternalService,1283,SES_000172,REQ_00000248,2026-09-14 09:55:22
EVT_000249,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_VAL_250,"WARNING: Validation failed for payload from MFG (degraded, retrying)",Validation,1917,SES_000172,REQ_00000249,2026-09-14 09:57:56
EVT_000250,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_NET_251,"WARNING: Network error contacting PRC: connection reset (degraded, retrying)",Network,991,SES_000173,REQ_00000250,2026-09-11 10:22:09
EVT_000251,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_DB_252,Database MFG operation failed: connection pool exhausted,Database,2985,SES_000174,REQ_00000251,2026-09-10 10:04:06
